folder_nums,ksl_sen
6,"['여의도', '무엇', '방법']"
6,"['여의도', '무엇', '방법']"
6,"['여의도', '길', '방법']"
6,"['여의도', '찾다', '무엇']"
6,"['여의도', '길', '무엇']"
6,"['여의도', '곳', '방법']"
6,"['여의도', '찾다', '무엇']"
6,"['여의도', '길', '방법']"
6,"['여의도', '곳', '방법']"
6,"['여의도', '길', '가다', '방법']"
6,"['약', '무엇']"
6,"['엘리베이터', '무엇', '곳']"
6,"['약', '무엇']"
6,"['약', '무엇', '곳']"
6,"['약', '무엇', '곳']"
6,"['약', '무엇', '곳']"
6,"['약', '뼈곳']"
6,"['약', '뼈곳']"
6,"['은행', '무엇', '길']"
6,"['약', '곳', '무엇']"
6,"['약', '뼈곳']"
6,"['약', '뼈곳']"
6,"['은행', '무엇', '길']"
6,"['약', '곳곳']"
6,"['약', '무엇', '곳']"
6,"['약', '무엇', '곳']"
6,"['약', '곳곳']"
6,"['은행', '무엇', '길']"
6,"['약', '곳', '무엇']"
6,"['약', '곳']"
6,"['은행', '무엇', '길']"
6,"['약', '뼈곳']"
6,"['약', '곳', '무엇']"
6,"['약', '곳곳']"
6,"['약', '곳', '무엇']"
6,"['약', '곳', '무엇']"
6,"['은행', '길', '무엇']"
6,"['은행', '길', '무엇']"
6,"['약', '곳']"
6,"['약', '곳곳']"
6,"['은행', '길', '무엇']"
6,"['은행', '무엇', '길']"
6,"['약', '곳곳']"
6,"['은행', '곳', '길']"
6,"['자판기', '곳', '길']"
6,"['은행', '길', '곳']"
6,"['은행', '길', '곳']"
6,"['자판기', '곳', '길']"
6,"['은행', '곳', '무엇']"
6,"['자판기', '길', '곳']"
6,"['자판기', '길', '무엇']"
6,"['자판기', '어디', '길']"
6,"['은행', '곳', '무엇']"
6,"['자판기', '어디', '길']"
6,"['은행', '길', '곳']"
6,"['은행', '길']"
6,"['은행', '곳', '무엇']"
6,"['자판기', '어디', '길']"
6,"['은행', '길', '무엇']"
6,"['자판기', '길', '무엇']"
6,"['은행', '곳', '길']"
6,"['자판기', '길', '곳']"
6,"['은행', '곳', '무엇']"
6,"['자판기', '길', '무엇']"
6,"['은행', '길']"
6,"['은행', '길']"
6,"['자판기', '길', '곳']"
6,"['자판기', '어디', '길']"
6,"['자판기', '길', '무엇']"
6,"['자판기', '길', '무엇']"
6,"['은행', '곳', '길']"
6,"['자판기', '어디', '길']"
6,"['은행', '곳', '길']"
6,"['은행', '곳', '길']"
6,"['은행', '곳', '무엇']"
6,"['은행', '길']"
6,"['자판기', '길', '곳']"
6,"['자판기', '길', '곳']"
6,"['은행', '길']"
6,"['은행', '길', '곳']"
6,"['자판기', '곳', '길']"
6,"['은행', '길', '곳']"
6,"['은행', '길', '무엇']"
6,"['편의점', '곳곳']"
6,"['편의점', '곳', '무엇']"
6,"['자판기', '곳', '길']"
6,"['자판기', '길']"
6,"['자판기', '길']"
6,"['자판기', '길']"
6,"['자판기', '곳', '무엇']"
6,"['편의점', '곳', '무엇']"
6,"['편의점', '곳곳']"
6,"['편의점', '곳', '무엇']"
6,"['편의점', '무엇']"
6,"['편의점', '곳']"
6,"['편의점', '곳']"
6,"['자판기', '곳', '무엇']"
6,"['편의점', '곳']"
6,"['자판기', '곳', '무엇']"
6,"['자판기', '길']"
6,"['편의점', '무엇']"
6,"['편의점', '곳', '무엇']"
6,"['편의점', '곳', '무엇']"
6,"['자판기', '곳', '길']"
6,"['편의점', '무엇']"
6,"['편의점', '곳']"
6,"['편의점', '곳곳']"
6,"['자판기', '곳', '무엇']"
6,"['자판기', '곳', '무엇']"
6,"['편의점', '무엇']"
6,"['편의점', '무엇']"
6,"['편의점', '곳']"
6,"['자판기', '길']"
6,"['의자', '무엇']"
6,"['편의점', '뼈곳']"
6,"['의자', '곳곳']"
6,"['의자', '곳']"
6,"['의자', '곳', '무엇']"
6,"['편의점', '무엇', '곳']"
6,"['편의점', '무엇', '곳']"
6,"['의자', '곳', '무엇']"
6,"['의자', '곳', '무엇']"
6,"['의자', '곳곳']"
6,"['편의점', '뼈곳']"
6,"['의자', '곳']"
6,"['의자', '무엇']"
6,"['편의점', '뼈곳']"
6,"['의자', '곳', '무엇']"
6,"['의자', '무엇']"
6,"['편의점', '뼈곳']"
6,"['의자', '곳', '무엇']"
6,"['편의점', '무엇', '곳']"
6,"['의자', '무엇']"
6,"['의자', '곳']"
6,"['편의점', '뼈곳']"
6,"['의자', '곳']"
6,"['편의점', '곳곳']"
6,"['편의점', '무엇', '곳']"
6,"['편의점', '무엇', '곳']"
6,"['의자', '곳']"
6,"['편의점', '곳곳']"
6,"['의자', '곳곳']"
6,"['의자', '무엇']"
6,"['회의실', '곳']"
6,"['의자', '뼈곳']"
6,"['의자', '무엇', '곳']"
6,"['의자', '무엇', '곳']"
6,"['의자', '곳곳']"
6,"['의자', '뼈곳']"
6,"['돈주다', '얼마']"
6,"['의자', '무엇', '곳']"
6,"['의자', '무엇', '곳']"
6,"['회의실', '곳']"
6,"['돈주다', '얼마']"
6,"['돈', '얼마']"
6,"['돈', '얼마']"
6,"['회의실', '곳']"
6,"['회의실', '무엇']"
6,"['돈', '얼마']"
6,"['회의실', '곳']"
6,"['의자', '무엇', '곳']"
6,"['회의실', '무엇']"
6,"['회의실', '곳']"
6,"['회의실', '무엇']"
6,"['회의실', '무엇']"
6,"['돈주다', '얼마']"
6,"['의자', '뼈곳']"
6,"['의자', '뼈곳']"
6,"['의자', '뼈곳']"
6,"['회의실', '무엇']"
6,"['돈', '얼마']"
6,"['돈', '얼마']"
6,"['의자', '곳곳']"
6,"['돈주다', '얼마']"
6,"['돈주다', '돈얼마']"
6,"['안내소', '무엇']"
6,"['돈주다', '돈얼마']"
6,['돈얼마']
6,['돈얼마']
6,"['돈주다', '얼마']"
6,"['회의실', '무엇', '곳']"
6,"['회의실', '곳곳']"
6,"['돈주다', '돈얼마']"
6,"['회의실', '곳', '무엇']"
6,"['회의실', '곳', '무엇']"
6,"['회의실', '무엇', '곳']"
6,['돈얼마']
6,"['회의실', '무엇', '곳']"
6,['돈얼마']
6,"['회의실', '곳곳']"
6,"['회의실', '곳', '무엇']"
6,"['회의실', '무엇', '곳']"
6,"['회의실', '곳곳']"
6,['돈얼마']
6,"['회의실', '무엇', '곳']"
6,"['회의실', '곳곳']"
6,"['회의실', '곳', '무엇']"
6,"['회의실', '곳곳']"
6,"['안내소', '무엇']"
6,"['안내소', '무엇']"
6,"['돈주다', '돈얼마']"
6,"['회의실', '곳', '무엇']"
6,"['돈주다', '돈얼마']"
6,"['안내소', '무엇', '곳']"
6,"['안내소', '무엇']"
6,"['안내소', '곳곳']"
6,"['안내소', '곳곳']"
6,"['안내소', '곳', '무엇']"
6,"['안내소', '곳', '무엇']"
6,"['안내소', '곳', '무엇']"
6,"['안내소', '무엇', '곳']"
6,"['안내소', '무엇', '곳']"
6,"['안내소', '뼈곳']"
6,"['안내소', '무엇']"
6,"['안내소', '곳곳']"
6,['아니다']
6,"['안내소', '무엇', '곳']"
6,"['안내소', '곳']"
6,['아니다']
6,['아니다']
6,"['안내소', '곳']"
6,"['안내소', '곳']"
6,"['안내소', '뼈곳']"
6,"['안내소', '뼈곳']"
6,"['안내소', '곳']"
6,"['안내소', '무엇', '곳']"
6,"['안내소', '곳곳']"
6,"['안내소', '곳곳']"
6,"['안내소', '곳', '무엇']"
6,"['안내소', '뼈곳']"
6,"['안내소', '곳', '무엇']"
6,"['안내소', '곳']"
6,"['안내소', '뼈곳']"
6,"['계단', '무엇']"
6,"['계단', '곳', '무엇']"
6,"['계단', '곳', '무엇']"
6,"['계단', '무엇']"
6,"['계단', '곳', '무엇']"
6,"['계단', '곳', '무엇']"
6,"['계단', '곳']"
6,"['계단', '곳']"
6,['아니다']
6,"['계단', '곳']"
6,"['계단', '무엇', '곳']"
6,['아니다']
6,['아니다']
6,"['계단', '곳곳']"
6,"['계단', '곳곳']"
6,"['계단', '곳곳']"
6,"['계단', '무엇', '곳']"
6,"['계단', '무엇']"
6,['아니다']
6,"['계단', '무엇']"
6,"['계단', '곳', '무엇']"
6,['아니다']
6,"['계단', '무엇', '곳']"
6,"['계단', '곳곳']"
6,"['계단', '곳']"
6,"['계단', '곳곳']"
6,"['계단', '무엇']"
6,['아니다']
6,['아니다']
6,"['계단', '곳']"
6,"['계단', '뼈곳']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['계단', '뼈곳']"
6,"['물품보관', '안되다', '죽다']"
6,"['물품보관', '안되다', '죽다']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['계단', '뼈곳']"
6,"['계단', '무엇', '곳']"
6,"['자판기', '불량']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '고장', '죽다']"
6,"['계단', '뼈곳']"
6,"['계단', '뼈곳']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '안되다', '죽다']"
6,"['자판기', '불량']"
6,"['물품보관', '안되다', '죽다']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '안되다', '죽다']"
6,"['계단', '무엇', '곳']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '고장']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '안되다']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '안되다']"
6,"['자판기', '고장']"
6,"['자판기', '안되다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '고장']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '안되다']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '불량']"
6,"['자판기', '불량']"
6,"['자판기', '불량']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '고장']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '고장']"
6,"['자판기', '안되다']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '고장', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['자판기', '불량', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['자판기', '고장', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '고장', '죽다']"
6,"['공기청정기', '고장', '불량']"
6,"['자판기', '고장', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['자판기', '불량', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['공기청정기', '고장', '불량']"
6,"['자판기', '안되다', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['공기청정기', '사용', '안되다', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '고장', '죽다']"
6,"['공기청정기', '불량', '고장']"
6,"['공기청정기', '안되다', '불량']"
6,"['공기청정기', '불량', '고장']"
6,"['공기청정기', '사용', '안되다', '불량']"
6,"['공기청정기', '불량', '고장']"
6,"['공기청정기', '불량', '고장']"
6,"['공기청정기', '안되다', '고장']"
6,"['공기청정기', '사용', '불가능', '불량']"
6,"['공기청정기', '잘', '안되다', '불량']"
6,"['공기청정기', '사용', '불가능', '불량']"
6,"['공기청정기', '사용', '안되다', '불량']"
6,"['공기청정기', '안되다', '불량']"
6,"['공기청정기', '안되다', '불량']"
6,"['공기청정기', '고장', '불량']"
6,"['공기청정기', '안되다', '고장']"
6,"['공기청정기', '사용', '안되다', '불량']"
6,"['공기청정기', '안되다', '불량']"
6,"['공기청정기', '불량', '고장']"
6,"['공기청정기', '안되다', '불량']"
6,"['공기청정기', '사용', '안되다', '불량']"
6,"['공기청정기', '잘', '안되다', '불량']"
6,"['공기청정기', '고장', '불량']"
6,"['공기청정기', '사용', '안되다', '불량']"
6,"['공기청정기', '사용', '불가능', '불량']"
6,"['공기청정기', '고장', '불량']"
6,"['공기청정기', '사용', '불가능', '불량']"
6,"['공기청정기', '사용', '불가능', '불량']"
6,"['공기청정기', '잘', '안되다', '불량']"
6,"['공기청정기', '잘', '안되다', '불량']"
6,"['공기청정기', '잘', '안되다', '불량']"
6,"['공기청정기', '안되다', '고장']"
6,"['단말기터치', '사용', '안되다', '고장']"
6,"['단말기터치', '사용', '안되다', '고장']"
6,"['공기청정기', '잘', '안되다', '고장']"
6,"['단말기터치', '사용', '불가능', '고장']"
6,"['단말기터치', '고장', '안되다']"
6,"['단말기터치', '사용', '불가능', '고장']"
6,"['단말기터치', '불량', '안되다']"
6,"['단말기터치', '사용', '안되다', '고장']"
6,"['단말기터치', '불량', '안되다']"
6,"['공기청정기', '안되다', '고장']"
6,"['공기청정기', '잘', '안되다', '고장']"
6,"['단말기터치', '고장', '안되다']"
6,"['단말기터치', '고장', '안되다']"
6,"['단말기터치', '사용', '불가능', '고장']"
6,"['단말기터치', '사용', '불가능', '안되다']"
6,"['단말기터치', '사용', '불가능', '안되다']"
6,"['공기청정기', '잘', '안되다', '고장']"
6,"['단말기터치', '사용', '불가능', '고장']"
6,"['단말기터치', '사용', '안되다', '고장']"
6,"['단말기터치', '사용', '불가능', '고장']"
6,"['공기청정기', '잘', '안되다', '고장']"
6,"['단말기터치', '불량', '안되다']"
6,"['단말기터치', '고장', '안되다']"
6,"['단말기터치', '사용', '안되다', '고장']"
6,"['공기청정기', '안되다', '고장']"
6,"['단말기터치', '고장', '안되다']"
6,"['단말기터치', '불량', '안되다']"
6,"['단말기터치', '불량', '안되다']"
6,"['공기청정기', '잘', '안되다', '고장']"
6,"['단말기터치', '사용', '불가능', '안되다']"
6,"['단말기터치', '불량', '사용', '안되다']"
6,"['단말기터치', '사용', '불가능', '안되다']"
6,"['단말기터치', '고장', '잘', '안되다']"
6,"['단말기터치', '고장', '잘', '안되다']"
6,"['단말기터치', '고장', '사용', '안되다']"
6,"['단말기터치', '불량', '잘', '안되다']"
6,"['카드', '사용', '안되다', '고장']"
6,"['단말기터치', '사용', '잘', '안되다']"
6,"['단말기터치', '불량', '잘', '안되다']"
6,"['단말기터치', '사용', '잘', '안되다']"
6,"['단말기터치', '고장', '잘', '안되다']"
6,"['단말기터치', '고장', '잘', '안되다']"
6,"['카드', '사용', '안되다', '고장']"
6,"['단말기터치', '고장', '사용', '안되다']"
6,"['단말기터치', '불량', '잘', '안되다']"
6,"['단말기터치', '불량', '잘', '안되다']"
6,"['단말기터치', '불량', '사용', '안되다']"
6,"['단말기터치', '사용', '불가능', '안되다']"
6,"['단말기터치', '사용', '잘', '안되다']"
6,"['단말기터치', '사용', '잘', '안되다']"
6,"['단말기터치', '불량', '사용', '안되다']"
6,"['단말기터치', '불량', '잘', '안되다']"
6,"['단말기터치', '사용', '잘', '안되다']"
6,"['단말기터치', '불량', '사용', '안되다']"
6,"['단말기터치', '고장', '사용', '안되다']"
6,"['단말기터치', '고장', '잘', '안되다']"
6,"['단말기터치', '고장', '사용', '안되다']"
6,"['단말기터치', '고장', '사용', '안되다']"
6,"['단말기터치', '불량', '사용', '안되다']"
6,"['카드', '고장', '안되다']"
6,"['카드', '사용', '불가능', '고장']"
6,"['카드', '사용', '불가능', '고장']"
6,"['카드', '고장', '안되다']"
6,"['카드', '사용', '불가능', '안되다']"
6,"['카드', '불량', '안되다']"
6,"['카드', '불량', '안되다']"
6,"['카드', '사용', '안되다', '고장']"
6,"['카드', '사용', '불가능', '안되다']"
6,"['카드', '불량', '안되다']"
6,"['카드', '불량', '안되다']"
6,"['카드', '사용', '안되다', '고장']"
6,"['카드', '사용', '안되다', '고장']"
6,"['카드', '사용', '불가능', '고장']"
6,"['카드', '고장', '안되다']"
6,"['카드', '고장', '안되다']"
6,"['카드', '고장', '안되다']"
6,"['카드', '사용', '불가능', '고장']"
6,"['카드', '사용', '불가능', '고장']"
6,"['카드', '불량', '안되다']"
6,"['카드', '고장', '사용', '안되다']"
6,"['카드', '불량', '사용', '안되다']"
6,"['카드', '불량', '사용', '안되다']"
6,"['카드', '사용', '불가능', '안되다']"
6,"['카드', '불량', '사용', '안되다']"
6,"['카드', '불량', '잘', '안되다']"
6,"['카드', '불량', '잘', '안되다']"
6,"['에어컨', '사용', '안되다', '고장']"
6,"['카드', '고장', '잘', '안되다']"
6,"['카드', '고장', '사용', '안되다']"
6,"['카드', '불량', '사용', '안되다']"
6,"['카드', '고장', '잘', '안되다']"
6,"['카드', '고장', '사용', '안되다']"
6,"['카드', '불량', '잘', '안되다']"
6,"['카드', '사용', '잘', '안되다']"
6,"['에어컨', '사용', '안되다', '고장']"
6,"['카드', '고장', '사용', '안되다']"
6,"['카드', '불량', '잘', '안되다']"
6,"['카드', '고장', '잘', '안되다']"
6,"['카드', '사용', '잘', '안되다']"
6,"['카드', '불량', '사용', '안되다']"
6,"['카드', '불량', '잘', '안되다']"
6,"['카드', '사용', '불가능', '안되다']"
6,"['카드', '사용', '잘', '안되다']"
6,"['카드', '사용', '잘', '안되다']"
6,"['카드', '사용', '잘', '안되다']"
6,"['카드', '고장', '잘', '안되다']"
6,"['카드', '고장', '사용', '안되다']"
6,"['카드', '사용', '불가능', '안되다']"
6,"['카드', '고장', '잘', '안되다']"
6,"['에어컨', '불량', '안되다']"
6,"['에어컨', '사용', '안되다', '고장']"
6,"['에어컨', '고장', '안되다']"
6,"['에어컨', '불량', '안되다']"
6,"['에어컨', '불량', '잘', '안되다']"
6,"['에어컨', '사용', '불가능', '고장']"
6,"['에어컨', '사용', '불가능', '안되다']"
6,"['에어컨', '불량', '안되다']"
6,"['에어컨', '사용', '불가능', '고장']"
6,"['에어컨', '사용', '불가능', '안되다']"
6,"['에어컨', '고장', '안되다']"
6,"['에어컨', '사용', '안되다', '고장']"
6,"['에어컨', '고장', '잘', '안되다']"
6,"['에어컨', '사용', '불가능', '안되다']"
6,"['에어컨', '고장', '안되다']"
6,"['에어컨', '불량', '잘', '안되다']"
6,"['에어컨', '불량', '안되다']"
6,"['에어컨', '불량', '안되다']"
6,"['에어컨', '고장', '안되다']"
6,"['에어컨', '고장', '잘', '안되다']"
6,"['에어컨', '사용', '불가능', '안되다']"
6,"['에어컨', '사용', '불가능', '고장']"
6,"['에어컨', '고장', '안되다']"
6,"['에어컨', '불량', '잘', '안되다']"
6,"['에어컨', '사용', '불가능', '고장']"
6,"['에어컨', '불량', '잘', '안되다']"
6,"['에어컨', '불량', '잘', '안되다']"
6,"['에어컨', '사용', '불가능', '안되다']"
6,"['에어컨', '사용', '불가능', '고장']"
6,"['에어컨', '사용', '안되다', '고장']"
6,"['에어컨', '사용', '잘', '안되다']"
6,"['에어컨', '고장', '잘', '안되다']"
6,"['에어컨', '고장', '잘', '안되다']"
6,"['에어컨', '고장', '사용', '안되다']"
6,"['난방', '사용', '안되다', '불가능']"
6,"['에어컨', '고장', '잘', '안되다']"
6,"['에어컨', '불량', '사용', '안되다']"
6,"['에어컨', '고장', '사용', '안되다']"
6,"['에어컨', '불량', '사용', '안되다']"
6,"['에어컨', '고장', '사용', '안되다']"
6,"['에어컨', '고장', '사용', '안되다']"
6,"['에어컨', '불량', '사용', '안되다']"
6,"['에어컨', '불량', '사용', '안되다']"
6,"['에어컨', '고장', '사용', '안되다']"
6,"['에어컨', '사용', '잘', '안되다']"
6,"['난방', '사용', '안되다', '불가능']"
6,"['에어컨', '사용', '잘', '안되다']"
6,"['에어컨', '사용', '잘', '안되다']"
6,"['에어컨', '불량', '사용', '안되다']"
6,"['에어컨', '사용', '잘', '안되다']"
6,"['엘리베이터', '사용', '안되다', '불가능']"
6,"['난방', '불량', '사용', '불가능']"
6,"['난방', '고장', '사용', '불가능']"
6,"['난방', '잘', '안되다', '사용', '불가능']"
6,"['엘리베이터', '사용', '안되다', '불가능']"
6,"['난방', '불량', '사용', '불가능']"
6,"['난방', '불량', '사용', '불가능']"
6,"['난방', '안되다', '사용', '불가능']"
6,"['난방', '사용', '안되다', '불가능']"
6,"['엘리베이터', '사용', '안되다', '불가능']"
6,"['난방', '고장', '사용', '불가능']"
6,"['엘리베이터', '사용', '안되다', '불가능']"
6,"['난방', '고장', '사용', '불가능']"
6,"['난방', '안되다', '사용', '불가능']"
6,"['난방', '불량', '사용', '불가능']"
6,"['난방', '잘', '안되다', '사용', '불가능']"
6,"['난방', '안되다', '사용', '불가능']"
6,"['엘리베이터', '사용', '안되다', '불가능']"
6,"['난방', '잘', '안되다', '사용', '불가능']"
6,"['난방', '사용', '안되다', '불가능']"
6,"['난방', '고장', '사용', '불가능']"
6,"['난방', '잘', '안되다', '사용', '불가능']"
6,"['난방', '사용', '안되다', '불가능']"
6,"['엘리베이터', '불량', '사용', '불가능']"
6,"['엘리베이터', '불량', '사용', '불가능']"
6,"['난방', '고장', '사용', '불가능']"
6,"['난방', '안되다', '사용', '불가능']"
6,"['난방', '잘', '안되다', '사용', '불가능']"
6,"['난방', '안되다', '사용', '불가능']"
6,"['난방', '불량', '사용', '불가능']"
6,"['엘리베이터', '잘', '안되다', '사용', '불가능']"
6,"['물품보관', '불량']"
6,"['엘리베이터', '안되다', '사용', '불가능']"
6,"['엘리베이터', '고장', '사용', '불가능']"
6,"['엘리베이터', '안되다', '사용', '불가능']"
6,"['물품보관', '불량']"
6,"['엘리베이터', '불량', '사용', '불가능']"
6,"['엘리베이터', '잘', '안되다', '사용', '불가능']"
6,"['엘리베이터', '불량', '사용', '불가능']"
6,"['엘리베이터', '고장', '사용', '불가능']"
6,"['엘리베이터', '안되다', '사용', '불가능']"
6,"['엘리베이터', '잘', '안되다', '사용', '불가능']"
6,"['엘리베이터', '안되다', '사용', '불가능']"
6,"['엘리베이터', '잘', '안되다', '사용', '불가능']"
6,"['엘리베이터', '고장', '사용', '불가능']"
6,"['엘리베이터', '불량', '사용', '불가능']"
6,"['엘리베이터', '안되다', '사용', '불가능']"
6,"['엘리베이터', '고장', '사용', '불가능']"
6,"['엘리베이터', '잘', '안되다', '사용', '불가능']"
6,"['엘리베이터', '고장', '사용', '불가능']"
6,"['물품보관', '사용', '안되다']"
6,"['물품보관', '잘', '안되다']"
6,"['물품보관', '고장']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '잘', '안되다']"
6,"['물품보관', '고장']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '잘', '안되다']"
6,"['물품보관', '잘', '안되다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '사용', '불가능']"
6,"['물품보관', '고장']"
6,"['물품보관', '사용', '불가능']"
6,"['물품보관', '안되다']"
6,"['물품보관', '사용', '안되다']"
6,"['물품보관', '사용', '안되다']"
6,"['물품보관', '안되다']"
6,"['물품보관', '사용', '불가능']"
6,"['물품보관', '사용', '불가능']"
6,"['물품보관', '안되다', '죽다']"
6,"['물품보관', '안되다', '죽다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '안되다']"
6,"['물품보관', '사용', '안되다']"
6,"['물품보관', '불량']"
6,"['물품보관', '고장']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '불량']"
6,"['물품보관', '안되다']"
6,"['물품보관', '사용', '불가능']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '사용', '안되다']"
6,"['물품보관', '불량', '죽다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '안되다']"
6,"['물품보관', '고장', '죽다']"
6,"['물품보관', '불량']"
6,"['물품보관', '고장']"
6,"['물품보관', '잘', '안되다']"
6,"['물품보관', '안되다', '죽다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['자판기', '안되다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['물품보관', '안되다', '죽다']"
6,"['자판기', '고장']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '안되다']"
6,"['자판기', '고장']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['자판기', '불량']"
6,"['물품보관', '안되다', '죽다']"
6,"['자판기', '불량']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '고장']"
6,"['자판기', '안되다']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '고장']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '안되다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['물품보관', '잘', '안되다', '죽다']"
6,"['자판기', '불량']"
6,"['자판기', '안되다']"
6,"['자판기', '잘', '안되다']"
6,"['자판기', '불량']"
6,"['자판기', '불량']"
6,"['자판기', '고장']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '사용', '안되다']"
6,"['단말기터치', '불량']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['단말기터치', '불량']"
6,"['자판기', '고장', '죽다']"
6,"['자판기', '사용', '안되다']"
6,"['단말기터치', '불량']"
6,"['자판기', '안되다', '죽다']"
6,"['단말기터치', '고장']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '고장', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '고장', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '사용', '불가능']"
6,"['자판기', '고장', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '사용', '안되다']"
6,"['자판기', '불량', '죽다']"
6,"['단말기터치', '고장']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['단말기터치', '불량']"
6,"['자판기', '고장', '죽다']"
6,"['자판기', '안되다', '죽다']"
6,"['자판기', '불량', '죽다']"
6,"['자판기', '잘', '안되다', '죽다']"
6,"['자판기', '사용', '불가능']"
6,"['단말기터치', '고장']"
6,"['단말기터치', '불량']"
6,"['단말기터치', '사용', '불가능']"
6,"['단말기터치', '안되다', '죽다']"
6,"['단말기터치', '사용', '안되다']"
6,"['단말기터치', '불량', '죽다']"
6,"['단말기터치', '고장', '죽다']"
6,"['단말기터치', '안되다']"
6,"['단말기터치', '불량', '죽다']"
6,"['단말기터치', '안되다']"
6,"['단말기터치', '사용', '안되다']"
6,"['단말기터치', '고장', '죽다']"
6,"['단말기터치', '고장', '죽다']"
6,"['단말기터치', '불량', '죽다']"
6,"['단말기터치', '사용', '불가능']"
6,"['단말기터치', '잘', '안되다']"
6,"['단말기터치', '고장', '죽다']"
6,"['단말기터치', '사용', '안되다']"
6,"['단말기터치', '고장']"
6,"['단말기터치', '잘', '안되다']"
6,"['단말기터치', '잘', '안되다']"
6,"['단말기터치', '안되다']"
6,"['단말기터치', '사용', '안되다']"
6,"['단말기터치', '사용', '안되다']"
6,"['단말기터치', '안되다', '죽다']"
